date,预测平均值:GDP:累计同比,预测平均值:工业增加值:当月同比,预测平均值:CPI:当月同比,预测平均值:PPI:当月同比,预测平均值:固定资产投资:累计同比,预测平均值:社会消费品零售总额:当月同比,预测平均值:出口金额:当月同比,预测平均值:进口金额:当月同比,预测平均值:贸易差额:当月值,预测平均值:M2:同比,预测平均值:人民币贷款:同比,预测平均值:人民币贷款:当月新增,预测平均值:1年期存款利率,预测平均值:1年期贷款利率,CPI:当月同比,RPI:当月同比,PPI:全部工业品:当月同比,CGPI:当月同比,M1:同比,M2:同比,人民币存款准备金率:大型存款类金融机构(月),人民币存款准备金率:中小型存款类金融机构(月),官方储备资产:外汇储备,宏观经济景气指数:预警指数,宏观经济景气指数:一致指数,宏观经济景气指数:先行指数,宏观经济景气指数:滞后指数,消费者信心指数(月),消费者满意指数(月),消费者预期指数(月),全国居民收入基尼系数
2002/6/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-0.8,-2.5,97.6,12.8,14.7,6,6,"2,427.63",85.3,97.19,101.02,91.32,113.5,115.6,112.2,0.479
2002/6/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-0.8,-2.5,97.6,12.8,14.7,6,6,"2,427.63",85.3,97.19,101.02,91.32,113.5,115.6,112.2,0.479
2002/6/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-0.8,-2.5,97.6,12.8,14.7,6,6,"2,427.63",85.3,97.19,101.02,91.32,113.5,115.6,112.2,0.479
2002/6/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-0.8,-2.5,97.6,12.8,14.7,6,6,"2,427.63",85.3,97.19,101.02,91.32,113.5,115.6,112.2,0.479
2002/6/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-0.8,-2.5,97.6,12.8,14.7,6,6,"2,427.63",85.3,97.19,101.02,91.32,113.5,115.6,112.2,0.479
2002/7/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/3,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/4,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/7/31,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.9,-1.1,-2.3,97.34,17,14.4,6,6,"2,465.34",89.3,97.12,101.2,91.64,113.5,115.6,112.1,0.479
2002/8/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/7,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/8/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1.1,-1.7,97.57,14.6,15.5,6,6,"2,530.90",94.7,97.87,101.52,92.11,113.4,115.7,111.9,0.479
2002/9/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/3,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/4,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/9/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-1,-1.4,97.92,15.9,16.5,6,6,"2,586.30",94.7,98.31,101.64,92.62,113.5,115.8,112,0.479
2002/10/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/10/31,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.8,-1.2,-1,98.26,17.9,17,6,6,"2,655.39",94.7,98.89,101.95,93.04,113.6,115.8,112.2,0.479
2002/11/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/4,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/7,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
2002/11/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,-0.7,-0.9,-0.4,98.87,18.5,16.6,6,6,"2,746.25",100.7,98.42,101.36,93.3,113.9,115.7,112.7,0.479
